STRUCTURE,STRUCTURE_ID,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IE,2019,2.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IE,2020,-3.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IE,2021,2.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IE,2022,20.8,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2001,2.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2002,4.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2003,14.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2004,4.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2005,0.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2006,3.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2007,9.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2008,0.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2009,-8.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2010,-8.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2011,-3.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2012,-10.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2013,-11.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2014,-7.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2015,4.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2016,1.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2017,1.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2018,0.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2019,4.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2020,-6.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2021,20.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,IT,2022,9.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,1999,-13.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2000,-18.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2001,11.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2002,4.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2003,15.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2004,2.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2005,3.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2006,9.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2007,19.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2008,-2.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2009,-31.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2010,-11.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2011,7.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2012,4.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2013,1.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2014,4.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2015,3.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2016,-4.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2017,0.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2018,5.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2019,3.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2020,-7.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2021,0.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LT,2022,0.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2001,4.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2002,1.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2003,1.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2004,-3.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2005,-0.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2006,1.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2007,2.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2008,-1.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2009,-0.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2010,0.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2011,0.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2012,-5.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2013,-3.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2014,3.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2015,-1.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2016,3.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2017,2.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2018,3.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2019,1.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2020,-10.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2021,5.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LU,2022,1.0,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2001,5.0,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2002,0.1,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2003,6.4,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2004,15.5,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2005,13.0,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2006,16.7,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2007,27.7,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2008,-4.9,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2009,-45.2,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2010,-17.5,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2011,12.4,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2012,10.2,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2013,10.5,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2014,1.3,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2015,-3.8,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2016,-11.4,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2017,6.2,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2018,3.8,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2019,3.2,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2020,-6.0,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2021,8.0,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,LV,2022,0.9,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2001,59.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2002,1.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2003,-5.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2004,13.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2005,19.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2006,41.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2007,1.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2008,47.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2009,-19.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2010,2.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2011,15.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2012,-9.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2013,18.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2014,-17.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2015,5.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2016,15.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2017,26.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2018,13.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2019,3.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2020,-2.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2021,0.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,ME,2022,-4.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2008,-9.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2009,-2.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2010,5.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2011,14.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2012,-11.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2013,30.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2014,10.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2015,13.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2016,9.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2017,-3.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2018,-6.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2019,-9.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2020,-4.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2021,-0.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MK,2022,-4.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2001,0.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2002,3.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2003,-3.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2004,-4.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2005,-6.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2006,-0.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2007,8.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2008,-2.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2009,-7.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2010,-7.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2011,-1.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2012,-2.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2013,-9.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2014,-3.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2015,17.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2016,1.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2017,-17.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2018,-0.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2019,10.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2020,2.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2021,-0.3,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,MT,2022,2.0,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,1996,2.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,1997,3.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,1998,1.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,1999,2.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2000,2.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2001,2.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2002,-1.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2003,-4.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2004,-4.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2005,-1.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2006,-0.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2007,2.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2008,0.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2009,-2.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2010,-4.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2011,-0.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2012,-4.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2013,-7.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2014,-3.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2015,-2.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2016,-1.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2017,3.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2018,3.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2019,3.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2020,-4.0,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2021,6.0,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NL,2022,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2001,0.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2002,1.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2003,5.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2004,2.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2005,5.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2006,8.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2007,8.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2008,5.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2009,-5.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2010,-2.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2011,3.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2012,5.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2013,2.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2014,2.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2015,2.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2016,2.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2017,2.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2018,2.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2019,3.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2020,-0.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2021,1.0,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,NO,2022,4.6,p
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2001,-8.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2002,-10.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2003,-19.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2004,-8.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2005,10.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2006,5.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2007,8.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2008,5.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2009,5.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2010,2.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2011,8.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2012,1.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2013,-10.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2014,-6.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2015,-5.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2016,-1.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2017,0.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2018,5.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2019,3.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2020,-0.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2021,0.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PL,2022,3.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2001,3.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2002,-1.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2003,-7.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2004,-3.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2005,2.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2006,-6.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2007,-4.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2008,-3.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2009,-10.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2010,-10.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2011,-11.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2012,-15.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2013,-15.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2014,-8.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2015,-3.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2016,-3.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2017,1.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2018,2.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2019,2.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2020,-2.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2021,3.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,PT,2022,1.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,RO,2001,0.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,RO,2002,-4.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,RO,2003,-0.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,RO,2004,-3.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,RO,2005,11.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,RO,2006,0.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,RO,2007,11.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,RO,2008,7.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,HOWK,F,CA,PCH_SM,RO,2009,-18.5,
